Area,ShopName,Address,lng,lat
광주광역시,광주양산중앙점,광주광역시 북구 양산로 43,126.8790989,35.2106355
인천광역시,남인천세무서점,인천광역시 남동구 인하로 545 (구월동) 인택스빌딩 1층 108호,126.7076498,37.4431873
울산광역시,울산서부점,울산광역시 동구 방어진순환도로 925,129.4325390,35.5236619
서울특별시,구로이앤씨6차점,서울특별시 구로구 디지털로31길 41 (구로동 이앤씨벤처드림타워6차) 1층 108호,126.8927217,37.4851724
경기도,광명일직점,경기도 광명시 일직동 510-7,126.8830516,37.4204233
대전광역시,대전맑은아침점,대전광역시 서구 내동 17-11 1층 111~112호,127.3804294,36.3314796
서울특별시,상계역점,서울특별시 노원구 중계동 606 1층 105호,127.0744706,37.6591729
세종특별자치시,세종반곡점,세종특별자치시 한누리대로 1828108호,Error,Error
서울특별시,건대동문회관점,서울특별시 광진구 아차산로36길 5,127.0746454,37.5383137
서울특별시,정릉뉴타운점,서울특별시 성북구 길음로9길 50 지2층8호 (길음동 1286외2필지 길음뉴타운 상가동 208호),127.0192342,37.6043957
경기도,용인마북점,경기도 용인시 기흥구 마북로 159 1층 115호,127.1235346,37.3040957
충청남도,천안불당쌍용점,충청남도 천안시 서북구 불당11로 99 1층,127.1158580,36.8049836
대전광역시,대전유성구청점,대전광역시 유성구 어은동 110 동천빌딩 1층,127.3567653,36.3633112
경기도,구리수택점,경기도 구리시 수택동 847-7(체육관로80번길 9) 1층,127.1386033,37.5919079
경기도,풍산역점,경기도 고양시 일산동구 중산동 1806 103호,126.7860404,37.6745313
제주도,제주애월좋은마트점,제주특별자치도 제주시 애월읍 신엄리 2489-5,126.3655795,33.4711132
충청남도,천안터미널점,충청남도 천안시 동남구 만남로 15 (신부동 민현빌딩),127.1539439,36.8190772
경상북도,경북상주홈마트점,경상북도 상주시 삼백로 144 1층,128.1595775,36.4185034
서울특별시,신당역점,서울특별시 중구 퇴계로 423 (황학동),127.0187681,37.5658426
경기도,안산본오2동점,경기도 안산시 상록구 각골로 68 (본오동) 1층,126.8729411,37.2954478
세종특별자치시,세종종촌점,세종특별자치시 종촌동 658 104호,127.2496386,36.5045233
전라북도,전주효자안행교점,전라북도 전주시 완산구 효자동1가 281-3 1층,127.1180527,35.8061943
경상남도,빽다방 빵연구소 김해삼계한라비발디점,경상남도 김해시 삼계동 634,128.8652014,35.2723311
대전광역시,대전용두선화점,대전광역시 중구 중앙로 23-17 1층 상가 111호,127.4145889,36.3235950
대구광역시,대구대신자이점,대구광역시 중구 달구벌대로 1955 상가302동 1층 빽다방,128.5777942,35.8647900
경상북도,경산삼성현공원점,경상북도 경산시 남산면 인흥리 363-15,128.7982644,35.7979419
대구광역시,대구방촌상명점,대구광역시 동구 화랑로 383,128.6661382,35.8773856
서울특별시,가산SKV1점,서울특별시 금천구 가산디지털1로 171 skv1센터 102호,126.8806788,37.4807624
인천광역시,송도아트포레점,인천 연수구 송도동 84-2 A동 1층 111호,126.6323869,37.3936700
경기도,광명소하점,경기도 광명시 소하로 81,126.8840393,37.4476367
경기도,부천시청역점,경기 부천시 길주로 221 시티오피스 1층 102호,126.7672502,37.5047137
서울특별시,북서울꿈의숲점,서울특별시 성북구 돌곶이로 220 코오롱하늘채아파트 상가 104동 106호,127.0466286,37.6193972
전라북도,군산대점,전라북도 군산시 황룡로 9,126.6863721,35.9457833
경기도,회룡역점,경기도 의정부시 호원동 51-2,127.0459024,37.7246125
경기도,광교에듀타운점,경기도 수원시 영통구 이의동 1347-3 에듀프라자 111호,127.0473020,37.2892319
충청남도,충남계룡엄사점,충청남도 계룡시 엄사면 번영로 26,127.2425743,36.2885433
경기도,수원아이파크시티점,경기도 수원시 권선구 동수원로 177번길 40 1층 108호,127.0304436,37.2466762
서울특별시,숭실대점,서울특별시 동작구 상도동 501(사당로 10) 지하1층,126.9554503,37.4953240
세종특별자치시,세종다정점,세종특별자치시 다정동 944 1층,127.2485304,36.4953123
충청북도,청주율량9단지점,충청북도 청주시 청원구 율량동 2411 1층,127.5105448,36.6598664
경기도,부천시청역점,경기 부천시 길주로 221 시티오피스 1층 102호,126.7672502,37.5047137
서울특별시,북서울꿈의숲점,서울특별시 성북구 돌곶이로 220 코오롱하늘채아파트 상가 104동 106호,127.0466286,37.6193972
전라북도,군산대점,전라북도 군산시 황룡로 9,126.6863721,35.9457833
경기도,회룡역점,경기도 의정부시 호원동 51-2,127.0459024,37.7246125
경기도,광교에듀타운점,경기도 수원시 영통구 이의동 1347-3 에듀프라자 111호,127.0473020,37.2892319
충청남도,충남계룡엄사점,충청남도 계룡시 엄사면 번영로 26,127.2425743,36.2885433
경기도,수원아이파크시티점,경기도 수원시 권선구 동수원로 177번길 40 1층 108호,127.0304436,37.2466762
서울특별시,숭실대점,서울특별시 동작구 상도동 501(사당로 10) 지하1층,126.9554503,37.4953240
세종특별자치시,세종다정점,세종특별자치시 다정동 944 1층,127.2485304,36.4953123
충청북도,청주율량9단지점,충청북도 청주시 청원구 율량동 2411 1층,127.5105448,36.6598664
경기도,광명새마을시장점,경기도 광명시 광명동 342-5 1층,126.8524013,37.4734360
서울특별시,양평중흥S클래스점,서울특별시 영등포구 선유서로24길 6 (양평동1가 영등포 중흥 S-CLASS) 1층 106호,126.8861050,37.5235894
전라남도,해남군청점,전라남도 해남군 해남읍 성내리 21-1,126.5988426,34.5717224
경기도,수원화서시장점,경기도 수원시 팔달구 동말로 53,127.0000056,37.2789333
제주도,제주일도동문점,제주특별자치도 제주시 일도일동 1047-1 1층,126.5314761,33.5120049
충청남도,천안병천점,충청남도 천안시 동남구 병천면 아우내순대길 9,127.2965535,36.7589315
서울특별시,보광점,서울특별시 용산구 보광로 47 1층 (보광동),126.9988395,37.5281975
경기도,부천괴안점,경기도 부천시 괴안동 88-12,126.8077223,37.4779390
전라북도,전주반월점,전라북도 전주시 혁신로 697 108호,127.0743199,35.8739895
인천광역시,인천만수역점,인천광역시 남동구 구월로 366 (만수동) 1층,126.7313005,37.4547691
서울특별시,중화역점,서울특별시 중랑구 봉화산로 39 1층 101호,127.0786292,37.6017472
인천광역시,청라로제비앙점,인천 서구 청라동 36-30 엔타원 1층 (101호),126.6225511,37.5391695
서울특별시,동양미래대점,서울특별시 구로구 고척동 76-181 1층 101호,126.8664039,37.5003970
서울특별시,공릉역점,서울특별시 노원구 공릉동 395-8,127.0734652,37.6252816
경기도,이천하이닉스점,경기도 이천시 부발읍 경충대로 2100,127.4899266,37.2525338
전라북도,전주만성지구점,전라북도 전주시 덕진구 만성동 1262-5,127.0781891,35.8415175
서울특별시,개봉역북부점,서울특별시 구로구 경인로40길 41(개봉동 181-6),126.8590127,37.4950441
경기도,시흥매화점,경기도 시흥시 매화로 46,126.8145322,37.4155239
경상북도,영천완산점,경상북도 영천시 시장로 53,128.9360513,35.9636026
경기도,안산역점,경기도 안산시 원곡동 798-6,126.7907601,37.3278366
경기도,봉담동화마을점,경기도 화성시 봉담읍 동화길 81-10 104호,126.9586387,37.2171678
충청북도,청주복대사거리점,충청북도 청주시 흥덕구 복대로 173,127.4405899,36.6319233
경기도,안양충훈부점,경기도 안양시 만안구 석수동 785-16(충훈로 89) 1층 101호,126.8984617,37.4075432
울산광역시,울산타임스퀘어점,울산광역시 남구 야음동 789-14 울산타임스퀘어 121호,129.3219156,35.5269967
경기도,안산본오신안점,경기도 안산시 상록구 본오동 871-6 성문빌딩 1층,126.8633183,37.2955711
전라북도,전주삼천흥건점,전라북도 전주시 삼천동 1가 300-3,127.1157882,35.7944086
전라북도,빽다방 빵연구소 전주평화점,전라북도 전주시 완산구 평화로 210,127.1367717,35.7952879
경기도,수원조원시장점,경기도 수원시 장안구 조원로 88,127.0159345,37.3009603
경기도,의정부가능역점,경기도 의정부시 평화로 633-3(의정부동 236-9),127.0449134,37.7483369
경기도,동탄호수공원점,경기도 화성시 동탄순환대로 127-5,127.1072809,37.1660899
경기도,동탄역아이비파크점,경기도 화성시 동탄광역환승로 73,127.0907013,37.2026473
충청북도,충북보은점,충청북도 보은군 보은읍 보은로 105,127.7177475,36.4836263
서울특별시,연희삼거리점,서울특별시 서대문구 연희동 135-5(연희로 118),126.9323053,37.5683044
인천광역시,인천연안부두점,인천광역시 중구 항동7가 27-138 102호 103호 111호 112호,126.6059851,37.4543629
충청남도,아산배방연화점,충청남도 아산시 배방읍 용연로 91,127.0911536,36.7888092
경상남도,진주평거점,경상남도 진주시 순환로 539,128.0606719,35.1720840
충청남도,천안차암점,충청남도 천안시 서북구 3공단6로 58-8 102호,127.1040302,36.8409674
대구광역시,대구상인화성파크점,대구광역시 달서구 상인동 1596,128.5455241,35.8217150
대구광역시,대구북구서변점,대구광역시 북구 서변동 1787 (호국로 215),128.5988227,35.9208324
인천광역시,인천선학역점,인천광역시 연수구 학나래로118번길 47,126.6982976,37.4261883
세종특별자치시,세종소담점,세종특별자치시 한누리대로 2016번지 1층,127.2996410,36.4850402
경기도,안양석수중앙점,경기도 안양시 만안구 안양로 483(석수동 319-1),126.9094695,37.4125889
서울특별시,중계씨앤미점,서울특별시 노원구 중계동 509-1,127.0682393,37.6407584
충청남도,천안불당호반점,충청남도 천안시 불당 34길 3-17 1층,127.1052739,36.8066015
서울특별시,돈암점,서울특별시 성북구 동선동4가 98-2,127.0174624,37.5934647
인천광역시,인천서운산업단지점,인천광역시 계양구 서운산단로 3길 4 sb타워 107호,126.7556935,37.5336558
경기도,하남미사역점,경기도 하남시 미사강변동로 85(망월동1106) 힐스테이트 에코 미사 111호,127.1918814,37.5625320
대전광역시,대전용운에코포레점,대전광역시 동구 용운동 297 1층,127.4638650,36.3287850
경기도,동탄영천K밸리점,경기도 화성시 동탄첨단산업1로 14 동탄케이밸리 1층 112호,127.0914068,37.2102235
충청북도,충북혁신도시진천점,충청북도 진천군 덕산읍 시가로 14,127.5336674,36.9024439
충청북도,청주테크노폴리스점,충청북도 청주시 흥덕구 송화로184번길 4 102호,127.4529641,36.6673721
서울특별시,강남역CGV점,서울특별시 강남구 테헤란로1길 48,127.0270952,37.5014574
제주도,제주봉개DT점,제주특별자치도 제주시 봉개동 598,126.6042320,33.4840309
경기도,별내파라곤스퀘어점,경기도 남양주시 별내동 975-4 별내파라곤스퀘어 1층 C112호,127.1280663,37.6501571
경상북도,경북고령중앙점,경상북도 고령군 대가야읍 중앙로 13-1 (구. 헌문리234번지),128.2694707,35.7298314
제주도,제주연동긱스타빽다방점,제주특별자치도 제주시 연동13길 3(연동진선엘트빌) 1층,126.4947042,33.4893369
충청남도,충남금산점,충청남도 금산군 금산읍 비단로 319,127.4876485,36.1099430
전라북도,전주효자LH점,전라북도 전주시 완산구 효자동2가 1332-1,127.1051645,35.8081549
인천광역시,인천갈산점,인천광역시 부평구 주부토로249번지 17 부평지웰에스테이트 171동 1층 122호,126.7266232,37.5174919
제주도,서귀포하원점,제주특별자치도 서귀포시 일주서로 443,126.4613851,33.2536518
서울특별시,마곡역류마타워점,서울특별시 강서구 마곡동 798-2(공항대로 164) 류마타워 105호,126.8255305,37.5593243
전라북도,전주본병원점,전라북도 전주시 완산구 서신동 855-3,127.1155583,35.8255791
대전광역시,대전보건대점,대전광역시 동구 가양동 88-1 조일아파트상가 A동 2호,127.4520823,36.3490481
서울특별시,뚝섬역점,서울특별시 성동구 성수동1가 14-51,127.0495334,37.5463318
서울특별시,마곡역로뎀타워점,서울특별시 강서구 마곡동 799-1 로뎀타워1층 127호,126.8280370,37.5591011
서울특별시,석촌고분역점,서울특별시 송파구 삼전동 101-9 (백제고분로 257),127.0951575,37.5027886
인천광역시,송도랜드마크시티점,인천광역시 연수구 랜드마크로 68 1층 40호,126.6199381,37.4156670
대구광역시,대구알파시티점,대구광역시 수성구 시지동 584-1,128.6920474,35.8396150
광주광역시,광주소촌점,광주광역시 광산구 소촌로 147 1층 109호,126.7918473,35.1573837
경기도,부천U1센터점,경기도 부천시 조마루로385번길 92 1층 116호(원미동),126.7900678,37.5007751
서울특별시,삼양동사거리점,서울특별시 강북구 삼양로 169 (미아동),127.0208287,37.6189362
경기도,옥정다올스퀘어점,경기도 양주시 옥정동 1049-4( 옥정로 139) 다올스퀘어빌딩 1층 109호,127.0896775,37.8146338
서울특별시,봉화산역점,서울특별시 중랑구 신내로 211,127.0927002,37.6163597
경기도,수원북문점,경기도 수원시 장안구 정조로 933번길 3 1층,127.0125581,37.2906833
서울특별시,구일역점,서울특별시 구로구 구일로 8길 56 구일프라자 1층 102호(구로동),126.8741092,37.4956533
전라남도,전남광양덕례점,전라남도 광양시 덕례리 1773-6,127.5655594,34.9680842
서울특별시,거여역점,서울특별시 송파구 거여동 27-5 1층,127.1455436,37.4926946
대구광역시,대구연경점,대구광역시 북구 연경동 960-1,128.6174039,35.9426416
광주광역시,광주진월금당점,광주광역시 남구 금당로 12-1,126.8967297,35.1183036
인천광역시,송도캐슬파크점,인천광역시 연수구 송도동 8-20 번지,126.6426300,37.3847747
경기도,성남상대원시장점,경기도 성남시 중원구 희망로 338,127.1583943,37.4359220
충청남도,천안목천점,충청남도 천안시 동남구 목천읍 충절로 896,127.2100913,36.7733352
제주도,신서귀포점,제주도 서귀포시 신중로 26-8,126.5077422,33.2547579
광주광역시,광주신창사거리점,광주광역시 광산구 신창동 1220-1,126.8378950,35.1909524
인천광역시,송도더테라스점,인천광역시 연수구 송도동 316번지 147호,126.6265570,37.4104943
세종특별자치시,세종다온주유소점,세종특별자치시 세종로 1328 알뜰주유소,127.2442818,36.5205153
경기도,별내로데오점,경기 남양주시 별내중앙로 54 예스프라자프론티어 1층 104호,127.1238719,37.6473288
경기도,힐스테이트동탄역점,경기도 화성시 영천동 202 힐스테이트 동탄 2차,127.0925378,37.2127005
충청북도,청주개신점,충청북도 청주시 서원구 개신도 628,Error,Error
경상남도,김해율하점,경상남도 김해시 율하3로 45,128.8142656,35.1721839
강원도,태백중앙점,강원도 태백시 황지로 164-1,128.9916854,37.1732625
경기도,용인수지신봉점,경기도 용인시 수지구 신봉2로 3,127.0773717,37.3233263
서울특별시,수락산역점,서울특별시 노원구 상계동 1258 오피앙상가 103호,127.0549050,37.6802701
경상북도,경산펜타힐즈점,경상북도 경산시 중산동 635-1 SM타워 117호,128.7197779,35.8287329
서울특별시,성수뚝도점,서울특별시 성동구 성수동2가 339-23,127.0547370,37.5390577
충청북도,서충주신도시점,충청북도 충주시 중앙탑면 원앙9길 18-3,127.8253837,37.0170106
충청북도,청주동남점,충청북도 청주시 상당구 중고개로141번길 11-1 (101102호),127.5169798,36.6169880
서울특별시,중곡시장점,서울특별시 광진구 중곡동 192-5(서울 광진구 면목로 145),127.0813644,37.5664380
충청북도,청주복대점,충청북도 청주시 흥덕구 복대동 2926,127.4297561,36.6362801
인천광역시,청라SK뷰점,인천광역시 서구 옥빛로 4 1층 101호 (청라동),126.6309721,37.5256538
경기도,용인한숲시티점,경기도 용인시 처인구 남사읍 한숲로 54 (아곡리),127.1711362,37.1529472
경기도,운정아이파크점,경기도 파주시 심학산로 384 아이파크아파트 상가1동 8호,126.7344643,37.7154404
인천광역시,인천국제성모병원점,인천광역시 서구 탁옥로 104,126.6810398,37.5434641
경상남도,진해자은점,경상남도 창원시 진해구 냉천로 156 B102호,128.7134463,35.1553896
충청남도,천안백석환서점,충청남도 천안시 서북구 한들3로 78-3,127.1238910,36.8307603
대전광역시,대전한민시장점,대전광역시 서구 가장동 61-19,127.3849300,36.3342527
경기도,송산그린시티점,경기도 화성시 수노을중앙로 126 1층 102호 (새솔동),126.8175208,37.2852370
경기도,일산강선점,경기도 고양시 일산서구 중앙로 1413 (주엽동 106-3),126.7628048,37.6690646
대전광역시,대전정림점,대전광역시 서구 정림로 62-1,127.3654088,36.3059268
대전광역시,대전복수점,대전 서구 복수동로 40,127.3784537,36.3006500
경기도,일산가좌마을점,경기도 고양시 일산서구 가좌1로 63,126.7185671,37.6867787
전라북도,전주효천지구점,전라북도 전주시 완산구 효자동2가 1359-6,127.1022109,35.8017905
경기도,위례역점,경기도 성남시 수정구 위례서일로 34 성희프라자 103호,127.1394951,37.4643837
경기도,평택포승점,경기도 평택시 포승읍 여술2길 24,126.8455271,36.9875890
경기도,김포사우점,경기도 김포시 사우중로 79 (북변동 825) 1층 103호,126.7205211,37.6218911
대전광역시,대전만년점,대전광역시 서구 둔산대로 117번길 82 그레이스K 2차 1층 101호 (만년동),127.3826100,36.3686971
대전광역시,대전문지점,대전광역시 유성구 문지동 649-2,127.4064241,36.3944909
충청남도,천안원성점,충청남도 천안시 동남구 버들로 127,127.1605728,36.8065694
인천광역시,작전현대점,인천광역시 계양구 작전동 580번지,126.7384624,37.5290616
충청북도,청주율량사천점,충청북도 청주시 청원구 율봉로 95,127.4798487,36.6667299
제주도,제주법조타워점,제주특별자치도 제주시 남광북1길 1 (이도이동 제주법조타워),126.5343206,33.4945932
대구광역시,대구침산오페라점,대구광역시 북구 칠성동2가 733,128.5914996,35.8848178
서울특별시,미아역점,서울특별시 강북구 도봉로 190 비전빌딩,127.0270001,37.6258982
광주광역시,광주첨단2지구점,광주광역시 북구 첨단연신로 107번길 15 1층 101호(신용동),126.8626975,35.2073447
경상남도,경남하동점,경상남도 하동군 하동읍 경서대로 136,127.7492978,35.0673131
대전광역시,대전신성점,대전광역시 유성구 신성남로 61,127.3506431,36.3873470
서울특별시,먹골역점,서울특별시 중랑구 묵동 174-4번지,127.0784844,37.6122080
경기도,성남신구대점,경기도 성남시 중원구 금광동 2399,127.1677578,37.4463029
충청남도,당진기지시점,충청남도 당진시 송악읍 반촌로 70-17,126.6930219,36.9020350
제주도,제주연동사거리점,제주특별자치도 제주시 선덕로1 103호,126.4969958,33.4858600
경기도,수원권선시장점,경기도 수원시 권선구 세권로 184,127.0242992,37.2555153
경상북도,왜관역점,경상북도 칠곡군 왜관읍 중앙로8길 7,128.3993347,35.9920779
경기도,일산풍동점,경기도 고양시 일산동구 숲속마을로 44 102호,126.7982847,37.6674198
전라북도,빽다방 빵연구소 전주기지제호수점,전라북도 전주시 덕진구 중동로 104-16,127.0644943,35.8435859
세종특별자치시,세종어반아트리움점,세종특별자치시 나성북로 30 퍼스트원 105호,127.2602452,36.4890738
충청북도,충북진천점,충청북도 진천군 진천읍 상산로 73 (읍내리),127.4423271,36.8547342
인천광역시,호구포역점,인천광역시 남동구 논현동 636-1 제일프라자 1층 101호,126.7110458,37.4021228
경상북도,문경모전점,경상북도 문경시 모전로 61,128.1912274,36.5869177
충청남도,빽다방 빵연구소 아산배방월천점,충청남도 아산시 배방읍 월천2길 96,127.0784590,36.7715063
경기도,고양덕은드림점,경기도 고양시 덕양구 으뜸로 124,126.8698140,37.5791515
전라남도,나주혁신점,전라남도 나주시 상야1길 7,126.7858519,35.0226594
경기도,고양신원당점,경기도 고양시 덕양구 고양대로1384번길 7-5 (성사동 서강프라자),126.8379094,37.6538042
서울특별시,행당무학점,서울특별시 성동구 행당동 317-63,127.0324017,37.5583528
충청남도,아산역점,충청남도 아산시 배방읍 희망로 46번길 19-3,127.1044589,36.7888280
인천광역시,인천원창북항점,인천 서구 원창동 381-68 그리니프라자 104호,126.6467067,37.5090347
충청남도,아산순천향대학교점,충청남도 아산시 신창면 읍내리 582-10,126.9341373,36.7733737
경기도,용인둔전점,경기도 용인시 처인구 포곡읍 둔전리 155-5,127.2187642,37.2697687
경기도,일산위시티점,경기도 고양시 일산동구 식사동 1533(위시티2로11번길 11),126.8116043,37.6773245
서울특별시,금호금남시장점,서울특별시 성동구 금호동 4가 567,127.0217760,37.5480019
전라북도,전북부안점,전북 부안군 부안읍 번영로 123,126.7340658,35.7264198
제주도,서귀포올레중앙점,제주 서귀포시 중정로61번길 19,126.5626469,33.2494959
인천광역시,갈산역점,인천광역시 부평구 부평대로 293,126.7209460,37.5176904
광주광역시,광주호남대점,광주광역시 광산구 선운로 8,126.7703399,35.1482707
전라북도,군산나운점,전라북도 군산시 나운동 95-17,126.7024756,35.9655522
대구광역시,대구월배점,대구광역시 달서구 대천동 934번지 102호,128.5159719,35.8190343
강원도,강원화천점,강원도 화천군 화천읍 중앙로 9,127.7053530,38.1049162
경상남도,진주역점,경상남도 진주시 관문로 7  율곡스퀘어 프런티어,128.1168615,35.1522174
서울특별시,신용산해링턴점,서울 용산구 서빙고로 17(한강로3가) 해링턴스퀘어 판매시설동 1층 9호,126.9678526,37.5257665
서울특별시,장위뉴타운점,서울 성북구 장월로 140,127.0507045,37.6175108
경기도,안산초지역푸르지오점,경기도 안산시 단원구 화랑로 150(원곡동) 초지역메이저타운 푸르지오-에코상가2동 106호,126.8045737,37.3241418
전라남도,화순광덕점,전라남도 화순군 화순읍 중앙로 93,126.9915405,35.0606136
충청북도,청대사거리점,충청북도 청주시 청원구 직지대로 890,127.4883428,36.6512449
전라북도,전북진안점,전라북도 진안군 진안읍 진무로 1105-1,127.4294617,35.7921461
경상북도,경산진량점,경상북도 경산시 진량읍 공단1로 2(진량읍 신상리),128.8192997,35.8733932
인천광역시,부평금호점,인천광역시 부평구 원길로 34,126.7149218,37.5066121
경기도,미사스마트밸리점,경기도 하남시 풍산동 490-2(미사강변서로 16) R111호,127.1844754,37.5518176
대전광역시,대전판암역점,대전광역시 동구 옥천로 177,127.4597499,36.3176124
대구광역시,대구동호점,대구광역시 동구 신서동 538-1 동화해오름타운 101동 4호,128.7263561,35.8674595
인천광역시,부평남부역점,인천광역시 부평구 경인로 948,126.7248598,37.4873116
대구광역시,대구용산점,대구광역시 달서구 용산동 935,128.5296558,35.8568020
서울특별시,경복궁역점,서울특별시 종로구 사직로 127 (적선동) 1층~3층,126.9730842,37.5760659
충청남도,아산테크노밸리점,충청남도 아산시 둔포면 석곡리 1671 108호,127.0570605,36.9237146
경상북도,경주로데오점,경상북도 경주시 황오동 204-4,129.2136316,35.8440954
경기도,고양향동점,경기도 고양시 덕양구 향동동 꽃마을로 4,Error,Error
경상북도,김천구미역점,경상북도 김천시 혁신1로 50 율곡스퀘어 ktx 117호,128.1817021,36.1144264
전라남도,여수진남관점,전라남도 여수시 동문로 9,127.7362906,34.7408976
서울특별시,상봉역점,서울특별시 중랑구 상봉동 113-4 102호,127.0856946,37.5947681
서울특별시,송파사거리점,서울시 송파구 가락로 113 금도빌딩 1층,127.1086545,37.5016889
대전광역시,대전도마네거리점,대전광역시 서구 도산로 38,127.3813338,36.3127846
광주광역시,광주일곡점,광주광역시 북구 설죽로 516(광주 북구 일곡동 830-1),126.8981189,35.2051677
전라남도,목포용당점,전라남도 목포시 영산로 257,126.3942023,34.8036010
전라북도,익산모현점,전라북도 익산시 모현동1가 822,126.9389448,35.9524885
경기도,수원황골마을점,경기도 수원시 영통구 영통로 511,127.0774941,37.2644300
경기도,용인동천점,경기도 용인시 수지구 동천동 887번지 1층 108호,127.0973885,37.3335887
충청남도,서산해미점,충청남도 서산시 해미면 남문2로 123 (읍내리),126.5458844,36.7127585
충청북도,청주강서점,충청북도 청주시 흥덕구 강서로 115(강서동 481) 1층,127.4289603,36.6250835
전라남도,나주혁신빛가람점,전라남도 나주시 빛가람동 643-1(월정5길 1) 1층 102호,126.7872890,35.0092229
충청남도,홍성내포청사점,충청남도 홍성군 홍북읍 청사로48번길 4,126.6752666,36.6486450
충청북도,충북증평점,충청북도 증평군 증평읍 중동리 16-3 (도로명: 충북 증평군 중앙로 197),127.5804948,36.7837725
경기도,의정부금오점,경기도 의정부시 금오동 472-5(청사로 47번길 7-24),127.0693575,37.7516403
경기도,김포감정점,경기도 김포시 중봉로 12,126.6976591,37.6236301
경상남도,진주금산점,경상남도 진주시 금산면 장사리 963-2 금산 청솔빌딩 1동 102호,128.1457144,35.2176170
경상남도,경남함양점,경상남도 함양군 함양읍 용평리 691-3,127.7275077,35.5211245
서울특별시,도봉구민회관점,서울특별시 도봉구 도봉로 551,127.0377773,37.6544920
서울특별시,용답로데오점,서울특별시 성동구 용답중앙15길 18,127.0542775,37.5648004
서울특별시,동묘역점,서울시 종로구 종로334,127.0147925,37.5725661
경기도,군포첨단점,경기도 군포시 번영로 40,126.9400354,37.3262569
서울특별시,홍대거리점,서울특별시 마포구 어울마당로 75,126.9213085,37.5518549
경기도,안성중앙로점,경기도 안성시 중앙로379번길 4,127.2691180,37.0077977
서울특별시,대림역점,서울시 영등포구 도림로 144,126.8982249,37.4932685
서울특별시,석계중앙점,서울 성북구 한천로78길 63,127.0648857,37.6132585
전라남도,목포석현점,전라남도 목포시 영산로 626,126.4222412,34.8210354
경기도,용인구성언남점,경기도 용인시 기흥구 구성로 102 1층 114호,127.1204281,37.2935009
전라남도,무안남악시장점,전라남도 무안군 삼향읍 남악5로48번길 5,126.4718596,34.8099740
인천광역시,인천가좌점,인천광역시 서구 원적로 96  1층,126.6826030,37.4947818
경기도,시흥삼미시장점,경기도 시흥시 삼미시장4길 18,126.7830910,37.4397564
경기도,위례센터점,경기도 성남시 수정구 위례광장로 300,127.1427026,37.4734648
인천광역시,청라호수공원점,인천광역시 서구 청라루비로 99,126.6401244,37.5339929
전라북도,고창군청점,전라북도 고창군 고창읍 읍내리 229-9,126.7018366,35.4348865
경상북도,포항우현점,경상북도 포항시 북구 우현동 106-5,129.3608416,36.0503914
세종특별자치시,세종아름점,세종특별자치시 아름동 1293 해피라움 105호,127.2494556,36.5119116
서울특별시,화양사거리점,서울특별시 성동구 성수동2가 281-16(아차산로17길 57),127.0659043,37.5475878
경기도,수지성복점,경기도 용인시 수지구 성복1로 106,127.0682470,37.3167810
경기도,서정리역점,경기도 평택시 서정동 318-15(정암로 6),127.0545917,37.0569322
전라남도,나주듀플렉스호텔점,전라남도 나주시 배멧2길 13 듀플렉스호텔 1층,126.7933501,35.0188977
경상북도,영천시청점,경상북도 영천시 충효로 74,128.9376177,35.9732044
서울특별시,신정네거리역점,서울시 양천구 중앙로 276 1층,126.8528952,37.5208405
전라북도,전주에코시티점,전라북도 전주시 덕진구 세병로 22,127.1275497,35.8743375
대전광역시,대전건양대병원점,대전광역시 서구 관저동 1896 122호+123호,127.3411650,36.3073310
인천광역시,청라좋은병원점,인천광역시 서구 청라에메랄드로 84 청라딜라이트2차 104호,126.6568243,37.5325946
경기도,김포마산점,경기도 김포시 김포한강8로162번길 10 한강프라자 103호,126.6439695,37.6363038
제주도,제주동광육거리점,제주특별자치도 서귀포시 안덕면 신화역사로 502,126.3412962,33.3100163
제주도,제주연북로점,제주특별자치도 제주시 노형동 721,126.4834930,33.4813557
경기도,태전한아람초점,경기도 광주시 태봉로 145-1 1층 104호 (태전동 세진상가),127.2311403,37.3807966
서울특별시,강동구청점,서울특별시 강동구 성내동 319-27,127.1219344,37.5306438
전라남도,삼호대불점,전라남도 영암군 삼호읍 대불주거5로 6,126.4562091,34.7546190
전라북도,정읍상동점,전라북도 정읍시 상동 183-5,126.8729817,35.5594262
충청북도,오창과학단지점,충청북도 청주시 청원구 오참읍 각리 648-1 제1층 104호,Error,Error
대구광역시,대구서구청점,대구 서구 죽채보상로 254,Error,Error
서울특별시,가오리역점,서울특별시 강북구 수유동 339-6,127.0163017,37.6421773
충청남도,아산탕정점,충청남도 아산시 탕정면 탕정면로8번길 33-14 (명암리),127.0594905,36.7979363
충청남도,천안시청점,충청남도 천안시 서북구 불당동 1489(불당25로 208),127.1093914,36.8195988
경기도,덕양구청점,경기도 고양시 덕양구 화정로 53-1 글로리아 프라자 105호,126.8323997,37.6354597
강원도,춘천한림대점,강원도 춘천시 삭주로 64 (교동 15-3),127.7379739,37.8832581
충청남도,논산터미널점,충청남도 논산시 취암동 1045-1,127.0882519,36.2031175
대전광역시,대전중구청점,대전광역시 중구 대흥동 469-5(보문로 258),127.4223386,36.3255740
충청남도,아산북수점,충청남도 아산시 배방읍북수서로 34 105호,127.0697812,36.7734063
